COMMON_NAME,SPECIES_ITIS,STOCK_ABBREV,SEX_TYPE,PURPOSE_CODE,SURVEY,SEASON,YEAR,INDEX_TYPE,INDEX,CV,LOWER_90_CI,UPPER_90_CI,STRATA_SAMPLING_COMPLETE,INCOMPLETE_INDEX
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,2013,"Biomass (kg/tow)",2.3897,.135,1.8553,2.9316,N,2.3897
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,2014,"Biomass (kg/tow)",2.8209,.1472,2.1743,3.5749,N,2.8209
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,2015,"Biomass (kg/tow)",2.7098,.2115,1.812,3.6619,N,2.7098
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,2016,"Biomass (kg/tow)",2.0526,.1684,1.5111,2.6497,N,2.0526
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,2017,"Biomass (kg/tow)",.019,.7799,0,.038,N,.019
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,2018,"Biomass (kg/tow)",1.6554,.1549,1.2498,2.0838,N,1.6554
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,2019,"Biomass (kg/tow)",1.2779,.1267,1.007,1.5403,N,1.2779
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,2020,"Biomass (kg/tow)",,,,,,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,2021,"Biomass (kg/tow)",1.4604,.1979,1.0242,1.9582,N,1.4604
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,2022,"Biomass (kg/tow)",1.4908,.155,1.1123,1.8696,N,1.4908
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,2023,"Biomass (kg/tow)",1.6412,.1661,1.2158,2.0952,N,1.6412
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,2024,"Biomass (kg/tow)",1.1615,.1553,.8864,1.4867,N,1.1615
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,2025,"Biomass (kg/tow)",.8588,.1583,.6388,1.0742,N,.8588
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS fall BTS",FALL,2026,"Biomass (kg/tow)",,,,,,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,1968,"Biomass (kg/tow)",.1613,.3258,.0809,.2536,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,1969,"Biomass (kg/tow)",.1602,.309,.0818,.2455,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,1970,"Biomass (kg/tow)",.0945,.3622,.0426,.1537,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,1971,"Biomass (kg/tow)",.27,.3362,.1284,.431,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,1972,"Biomass (kg/tow)",.2101,.2229,.1323,.2875,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,1973,"Biomass (kg/tow)",.5362,.2056,.3715,.72,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,1974,"Biomass (kg/tow)",1.2596,.2204,.8391,1.7297,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,1975,"Biomass (kg/tow)",1.6073,.2211,1.0518,2.2171,N,1.6073
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,1976,"Biomass (kg/tow)",1.9998,.348,1.0813,3.324,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,1977,"Biomass (kg/tow)",1.7428,.1449,1.3458,2.1632,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,1978,"Biomass (kg/tow)",1.428,.1543,1.062,1.7953,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,1979,"Biomass (kg/tow)",.3483,.2341,.2283,.496,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,1980,"Biomass (kg/tow)",.7797,.1174,.6351,.9323,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,1981,"Biomass (kg/tow)",.7976,.1509,.6096,.9939,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,1982,"Biomass (kg/tow)",1.1094,.1324,.8727,1.3608,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,1983,"Biomass (kg/tow)",.5339,.1782,.3816,.6991,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,1984,"Biomass (kg/tow)",.379,.2261,.2521,.5372,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,1985,"Biomass (kg/tow)",1.2034,.163,.8872,1.5209,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,1986,"Biomass (kg/tow)",.8164,.1349,.6464,1.012,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,1987,"Biomass (kg/tow)",.3754,.1727,.2675,.478,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,1988,"Biomass (kg/tow)",.6766,.1938,.4788,.9131,N,.6766
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,1989,"Biomass (kg/tow)",.2385,.2137,.1596,.3302,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,1990,"Biomass (kg/tow)",.2655,.1603,.198,.3345,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,1991,"Biomass (kg/tow)",.3501,.1564,.2657,.4471,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,1992,"Biomass (kg/tow)",.4554,.1642,.3381,.5904,N,.4554
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,1993,"Biomass (kg/tow)",.4802,.1256,.385,.5814,N,.4802
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,1994,"Biomass (kg/tow)",.4582,.1417,.3543,.5675,N,.4582
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,1995,"Biomass (kg/tow)",.4612,.1968,.3188,.6183,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,1996,"Biomass (kg/tow)",.6973,.2085,.4724,.9547,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,1997,"Biomass (kg/tow)",.6113,.1406,.471,.7539,N,.6113
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,1998,"Biomass (kg/tow)",.7577,.1686,.5683,.9908,N,.7577
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,1999,"Biomass (kg/tow)",1.0124,.1889,.7209,1.3481,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,2000,"Biomass (kg/tow)",1.7045,.1681,1.2689,2.1881,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,2001,"Biomass (kg/tow)",2.1591,.1195,1.7493,2.599,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,2002,"Biomass (kg/tow)",2.2792,.151,1.7177,2.8759,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,2003,"Biomass (kg/tow)",2.4198,.082,2.0987,2.7479,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,2004,"Biomass (kg/tow)",2.4272,.1784,1.6994,3.1194,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,2005,"Biomass (kg/tow)",1.5886,.2001,1.0963,2.1218,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,2006,"Biomass (kg/tow)",1.3338,.182,.9524,1.7294,N,1.3338
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,2007,"Biomass (kg/tow)",3.1683,.2487,1.9503,4.5417,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,2008,"Biomass (kg/tow)",1.3814,.1588,1.0408,1.7652,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,2009,"Biomass (kg/tow)",1.1581,.117,.9504,1.4017,N,1.1581
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,2010,"Biomass (kg/tow)",1.5588,.1085,1.2979,1.8265,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,2011,"Biomass (kg/tow)",1.617,.1112,1.3333,1.9135,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,2012,"Biomass (kg/tow)",1.7506,.1412,1.3627,2.173,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,2013,"Biomass (kg/tow)",1.548,.0916,1.3262,1.7768,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,2014,"Biomass (kg/tow)",1.1839,.1662,.8896,1.5348,N,1.1839
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,2015,"Biomass (kg/tow)",1.5408,.1533,1.1557,1.9163,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,2016,"Biomass (kg/tow)",.9595,.1143,.7812,1.1381,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,2017,"Biomass (kg/tow)",.7948,.1079,.6631,.9457,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,2018,"Biomass (kg/tow)",1.6459,.3007,.9283,2.5076,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,2019,"Biomass (kg/tow)",1.4781,.1204,1.2065,1.7868,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,2020,"Biomass (kg/tow)",.9718,.1264,.7703,1.1761,N,.9718
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,2021,"Biomass (kg/tow)",1.1876,.1035,.9899,1.3858,N,1.1876
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,2022,"Biomass (kg/tow)",.8074,.0949,.6874,.9311,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,2023,"Biomass (kg/tow)",,,,,,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,2024,"Biomass (kg/tow)",1.0436,.1116,.8618,1.2318,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,2025,"Biomass (kg/tow)",1.5918,.1117,1.3033,1.8957,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS spring BTS",SPRING,2026,"Biomass (kg/tow)",1.073,.1014,.9023,1.2557,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,1992,"Biomass (kg/tow)",4.8981,.1335,3.8456,6.0453,N,4.8981
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,1993,"Biomass (kg/tow)",5.4966,.1098,4.5505,6.5216,N,5.4966
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,1994,"Biomass (kg/tow)",6.033,.1373,4.7435,7.4983,N,6.033
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,1995,"Biomass (kg/tow)",4.8082,.1036,4.0381,5.6817,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,1996,"Biomass (kg/tow)",12.3514,.1927,8.485,16.1778,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,1997,"Biomass (kg/tow)",5.5437,.1482,4.3362,7.1061,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,1998,"Biomass (kg/tow)",5.1312,.1521,3.8873,6.4656,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,1999,"Biomass (kg/tow)",7.9868,.1049,6.6591,9.4085,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,2000,"Biomass (kg/tow)",12.593,.1134,10.407,15.2191,N,12.593
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,2001,"Biomass (kg/tow)",15.6823,.1147,12.8586,18.5881,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,2002,"Biomass (kg/tow)",18.4247,.1525,14.2439,23.3359,N,18.4247
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,2003,"Biomass (kg/tow)",27.4737,.1551,20.7847,34.8206,N,27.4737
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,2004,"Biomass (kg/tow)",15.2501,.1333,12.1148,18.6754,N,15.2501
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,2005,"Biomass (kg/tow)",10.3188,.1735,7.5273,13.311,N,10.3188
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,2006,"Biomass (kg/tow)",15.928,.1259,12.6321,19.2617,N,15.928
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,2007,"Biomass (kg/tow)",12.8913,.1419,10.1643,16.1203,N,12.8913
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,2008,"Biomass (kg/tow)",,,,,,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,2009,"Biomass (kg/tow)",,,,,,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,2010,"Biomass (kg/tow)",,,,,,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,2011,"Biomass (kg/tow)",,,,,,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,2012,"Biomass (kg/tow)",,,,,,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,2013,"Biomass (kg/tow)",,,,,,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,2014,"Biomass (kg/tow)",,,,,,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,2015,"Biomass (kg/tow)",,,,,,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,2016,"Biomass (kg/tow)",,,,,,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,2017,"Biomass (kg/tow)",,,,,,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,2018,"Biomass (kg/tow)",,,,,,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,2019,"Biomass (kg/tow)",,,,,,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,2020,"Biomass (kg/tow)",,,,,,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,2021,"Biomass (kg/tow)",,,,,,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,2022,"Biomass (kg/tow)",,,,,,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,2023,"Biomass (kg/tow)",,,,,,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,2024,"Biomass (kg/tow)",,,,,,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,2025,"Biomass (kg/tow)",,,,,,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,10,"NMFS winter BTS",WINTER,2026,"Biomass (kg/tow)",,,,,,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1978,"Biomass (kg/tow)",.9083,.1767,.6535,1.1801,N,.9083
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1979,"Biomass (kg/tow)",.2799,.4007,.1107,.4889,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1980,"Biomass (kg/tow)",.7448,.2097,.4934,1.01,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1981,"Biomass (kg/tow)",.6747,.1902,.4711,.8977,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1982,"Biomass (kg/tow)",1.5488,.1213,1.2575,1.8644,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1983,"Biomass (kg/tow)",.9429,.1859,.6742,1.247,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1984,"Biomass (kg/tow)",.9027,.1873,.6385,1.1888,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1985,"Biomass (kg/tow)",1.838,.1117,1.5019,2.2058,N,1.838
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1986,"Biomass (kg/tow)",2.3502,.1127,1.9254,2.7914,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1987,"Biomass (kg/tow)",1.2706,.1181,1.0311,1.5108,N,1.2706
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1988,"Biomass (kg/tow)",.8668,.1923,.5891,1.147,N,.8668
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1989,"Biomass (kg/tow)",.4942,.2304,.3094,.6862,N,.4942
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1990,"Biomass (kg/tow)",.1263,.3416,.0604,.1939,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1991,"Biomass (kg/tow)",.9364,.1677,.681,1.1902,N,.9364
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1992,"Biomass (kg/tow)",.9843,.2297,.6463,1.3876,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1993,"Biomass (kg/tow)",1.152,.184,.8232,1.5254,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1994,"Biomass (kg/tow)",1.8848,.1325,1.4874,2.3249,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1995,"Biomass (kg/tow)",.983,.1721,.7167,1.2877,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1996,"Biomass (kg/tow)",1.8603,.17,1.3575,2.3667,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1997,"Biomass (kg/tow)",1.9566,.1155,1.5776,2.3117,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1998,"Biomass (kg/tow)",.8547,.188,.5951,1.1317,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,1999,"Biomass (kg/tow)",1.4684,.1414,1.1307,1.8385,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2000,"Biomass (kg/tow)",4.0266,.0897,3.4444,4.6082,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2001,"Biomass (kg/tow)",2.1028,.1654,1.5712,2.7022,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2002,"Biomass (kg/tow)",3.0475,.114,2.4949,3.5945,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2003,"Biomass (kg/tow)",3.1044,.1173,2.5265,3.6885,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2004,"Biomass (kg/tow)",1.7745,.1786,1.2966,2.3426,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2005,"Biomass (kg/tow)",4.6172,.1291,3.7112,5.7096,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2006,"Biomass (kg/tow)",4.0054,.1358,3.1613,4.927,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2007,"Biomass (kg/tow)",2.0667,.169,1.2004,2.1202,N,2.0667
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2008,"Biomass (kg/tow)",2.1722,.1347,1.3218,2.0768,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2009,"Biomass (kg/tow)",1.935,.1214,1.2982,1.9449,N,1.935
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2010,"Biomass (kg/tow)",2.1181,.1554,1.2459,2.0923,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2011,"Biomass (kg/tow)",3.1255,.121,1.8708,2.8193,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2012,"Biomass (kg/tow)",1.6161,.1376,.9445,1.4917,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2013,"Biomass (kg/tow)",.8497,.1583,.52,.8711,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2014,"Biomass (kg/tow)",1.8895,.1556,.9988,1.6994,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2015,"Biomass (kg/tow)",4.1801,.1327,2.2864,3.5441,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2016,"Biomass (kg/tow)",4.2386,.1085,2.5791,3.6515,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2017,"Biomass (kg/tow)",2.4824,.1439,1.8769,3.0942,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2018,"Biomass (kg/tow)",3.6512,.1344,2.8786,4.4539,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2019,"Biomass (kg/tow)",1.2199,.1817,.851,1.5716,N,1.2199
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2020,"Biomass (kg/tow)",,,,,,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2021,"Biomass (kg/tow)",2.4038,.1442,1.8571,3.0047,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2022,"Biomass (kg/tow)",1.3643,.127,1.0922,1.646,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2023,"Biomass (kg/tow)",.7229,.1774,.5253,.9541,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2024,"Biomass (kg/tow)",1.1826,.2285,.7731,1.621,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2025,"Biomass (kg/tow)",3.0044,.1233,2.3943,3.6148,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF fall BTS",FALL,2026,"Biomass (kg/tow)",,,,,,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1978,"Biomass (kg/tow)",1.255,.2247,.8193,1.7402,N,1.255
